jrk_template	Phylum	Class	Order	Family	GENUS	Secondary_lifestyle	Genus	
jrk08543	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Sympodiosynnema		#N/A	#N/A
jrk08557	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Synchronoblastia		Rhizophlyctis	algal_parasite
jrk08559	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Syncladium		#N/A	#N/A
jrk08560	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Synnemacrodictys		Apodus	0
jrk08563	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Synnemaseimatoides		Geranomyces	0
jrk08567	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Synostomina		#N/A	#N/A
jrk08569	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Syphosphaera		Trichoderma	foliar_endophyte
jrk08573	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Systremmopsis		#N/A	#N/A
jrk08578	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Zakatoshia		#N/A	#N/A
jrk08585	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Zebrospora		#N/A	#N/A
jrk08586	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Zelandiocoela		#N/A	#N/A
jrk08590	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Zelodactylaria		Inocybe	0
jrk08591	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Zelopelta		#N/A	#N/A
jrk08592	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Zelosatchmopsis		Rhinocladiella	animal_parasite
jrk08594	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Zetesimomyces		#N/A	#N/A
jrk08598	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Zevadia	fungal_decomposer	#N/A	#N/A
jrk08599	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Zilingia		#N/A	#N/A
jrk08601	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Zinzipegasa		Microthielavia	#N/A
jrk08610	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Zopheromyces		#N/A	#N/A
jrk08614	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Zunura		Macrocystidia	0
jrk08634	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Zyxiphora		Degelia	0
jrk08637	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Taeniolina	fungal_decomposer	#N/A	#N/A
jrk08649	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Talpapellis	fungal_decomposer	Melanospora	dung_saprotroph
jrk08653	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tandonea		Mortierella	root-associated
jrk08666	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tarsodisporus		#N/A	#N/A
jrk08674	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tectacervulus		#N/A	#N/A
jrk08685	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Telioclipeum		#N/A	#N/A
jrk08691	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Temerariomyces		#N/A	#N/A
jrk08708	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Teratosperma	fungal_decomposer	Magnaporthiopsis	0
jrk08714	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Termitaria		Gorgomyces	0
jrk08724	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tetrabrachium		#N/A	#N/A
jrk08725	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tetrabrunneospora		#N/A	#N/A
jrk08735	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tetranacriella		Murispora	0
jrk08736	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tetranacrium		#N/A	#N/A
jrk08740	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tetraposporium		#N/A	#N/A
jrk08746	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Textotheca		#N/A	#N/A
jrk08765	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Thaptospora		Glomus	root-associated
jrk08809	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Thirumalacharia		#N/A	#N/A
jrk08811	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tholomyces		#N/A	#N/A
jrk08813	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Thoracella		#N/A	#N/A
jrk08817	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Thrinacospora		Glomus	root-associated
jrk08832	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Thyriostromella		#N/A	#N/A
jrk08835	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Thyrostromella		#N/A	#N/A
jrk08837	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Thyrsidiella		Coralloidiomyces	0
jrk08838	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Thyrsidina		#N/A	#N/A
jrk08843	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tiarosporellivora		#N/A	#N/A
jrk08845	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Ticogloea		#N/A	#N/A
jrk08847	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Ticosynnema		#N/A	#N/A
jrk08864	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Titaea		#N/A	#N/A
jrk08866	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Titaeopsis		#N/A	#N/A
jrk08867	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Titaeospora		#N/A	#N/A
jrk08878	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tomenticola		#N/A	#N/A
jrk08881	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tompetchia		Chaetomium	foliar_endophyte
jrk08905	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Toxosporiella		Dentiscutata	root-associated
jrk08906	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Toxosporiopsis		#N/A	#N/A
jrk08907	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Toxosporium		#N/A	#N/A
jrk08935	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tremellidium		#N/A	#N/A
jrk08945	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tretendophragmia		#N/A	#N/A
jrk08946	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tretocephala		#N/A	#N/A
jrk08947	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tretolylea		Betamyces	0
jrk08950	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tretospeira		Scutellinia	soil_saprotroph
jrk08952	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tretovularia		#N/A	#N/A
jrk08958	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tribolospora		Eocronartium	0
jrk08967	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Trichobolbus		Mortierella	root-associated
jrk08978	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Trichodiscula		#N/A	#N/A
jrk08979	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Trichodochium		#N/A	#N/A
jrk08990	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Trichomatoclava		#N/A	#N/A
jrk08991	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Trichomatomyces		#N/A	#N/A
jrk08992	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Trichomatosphaera		#N/A	#N/A
jrk09002	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Trichopeltulum		Eocronartium	0
jrk09010	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Trichoseptoria		Badarisama	0
jrk09016	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Trichosporodochium		Mycena	root-associated
jrk09021	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Trichotheca		#N/A	#N/A
jrk09028	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tricladiella		#N/A	#N/A
jrk09030	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tricladiopsis		#N/A	#N/A
jrk09031	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tricladiospora		#N/A	#N/A
jrk09034	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tricornispora		#N/A	#N/A
jrk09036	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Trifurcospora		Pisolithus	0
jrk09038	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Trigonosporium		#N/A	#N/A
jrk09052	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tripoconidium		#N/A	#N/A
jrk09055	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Triposporina		#N/A	#N/A
jrk09058	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Triramulispora		#N/A	#N/A
jrk09060	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Triscelosporium		Minimedusa	fungal_decomposer
jrk09063	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Trisulcosporium		#N/A	#N/A
jrk09075	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Troposporium		Monographella	0
jrk09076	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Troposporopsis		Bifiguratus	0
jrk09085	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tryblidiopycnis		Coniochaeta	foliar_endophyte
jrk09089	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tryssglobulus		#N/A	#N/A
jrk09101	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tuberculispora		Cladorrhinum	foliar_endophyte
jrk09115	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tunicago		#N/A	#N/A
jrk09120	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Turgidosculum		#N/A	#N/A
jrk09122	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Turturconchata		Paramicrothyrium	litter_saprotroph
jrk09134	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Tympanosporium		Mortierella	root-associated
jrk09140	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Uberispora		Hyphodontia	0
jrk09141	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Ubrizsya		Hyaloscypha	wood_saprotroph
jrk09152	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Ulocoryphus		#N/A	#N/A
jrk09155	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Umbellidion		Pleuroascus	0
jrk09174	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Uniseta		Minimedusa	fungal_decomposer
jrk09187	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Urohendersonia		#N/A	#N/A
jrk09188	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Urohendersoniella		Tomentella	0
jrk09206	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Uvarispora		Mycena	root-associated
jrk09213	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Vagnia	fungal_decomposer	#N/A	#N/A
jrk09216	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Waihonghopes		Scutellinia	soil_saprotroph
jrk09231	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Vanbeverwijkia		#N/A	#N/A
jrk09235	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Vanderystiella		#N/A	#N/A
jrk09239	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Vanterpoolia		#N/A	#N/A
jrk09242	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Wardinella		Filobasidium	0
jrk09253	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Vasudevella		Apiospora	0
jrk09260	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Websteromyces		#N/A	#N/A
jrk09266	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Velloziomyces		#N/A	#N/A
jrk09271	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Velutipila		Dissophora	0
jrk09273	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Ventrographium		#N/A	#N/A
jrk09276	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Venustocephala		#N/A	#N/A
jrk09277	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Venustosynnema		#N/A	#N/A
jrk09279	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Veracruzomyces		#N/A	#N/A
jrk09280	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Veramycella		#N/A	#N/A
jrk09281	Ascomycota	Ascomycota class incertae sedis	Ascomycota order incertae sedis	Ascomycota family incertae sedis	Veramyces		#N/A	#N/A
