OTU_ID	Kingdom_RDP	Kingdom_BLAST	Kingdom_SINTAX	Kingdom_Consensus	Phylum_RDP	Phylum_BLAST	Phylum_SINTAX	Phylum_Consensus	Class_RDP	Class_BLAST	Class_SINTAX	Class_Consensus	Order_RDP	Order_BLAST	Order_SINTAX	Order_Consensus	Family_RDP	Family_BLAST	Family_SINTAX	Family_Consensus	Genus_RDP	Genus_BLAST	Genus_SINTAX	Genus_Consensus	Species_RDP	Species_BLAST	Species_SINTAX	Species_Consensus
OTU_75	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Cystobasidiomycetes_1	Cystobasidiomycetes_1	Cystobasidiomycetes_1	Cystobasidiomycetes_1	Incertae_sedis	Incertae_sedis	Cystobasidiomycetes_ord_incertae_sedis_1	Incertae_sedis	Symmetrosporaceae_1	Symmetrosporaceae_1	Symmetrosporaceae_1	Symmetrosporaceae_1	Symmetrospora_1	Symmetrospora_1	Symmetrospora_1	Symmetrospora_1	Symmetrospora oryzicola 			Symmetrospora oryzicola 
OTU_76	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporobolomyces_1		Sporobolomyces_1	Sporobolomyces_1	Sporobolomyces roseus 			Sporobolomyces roseus 
OTU_77	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Septoriella_1	Septoriella_1	Septoriella_1	Septoriella_1	Septoriella phragmitis 			Septoriella phragmitis 
OTU_78	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Trimorphomycetaceae_1	Trimorphomycetaceae_1	Trimorphomycetaceae_1	Trimorphomycetaceae_1	Saitozyma_1	Saitozyma_1	Saitozyma_1	Saitozyma_1				
OTU_79	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Paraphoma_1	Paraphoma_1	Paraphoma_1	Paraphoma_1	Paraphoma ledniceana 			Paraphoma ledniceana 
OTU_80	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1		Phaeosphaeriaceae_1	Pseudoophiobolus_1	Pseudoophiobolus_1		Pseudoophiobolus_1	Pseudoophiobolus rosae 			Pseudoophiobolus rosae 
OTU_81	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Leptospora_1	Leptospora_1	Leptospora_1	Leptospora_1				
OTU_82	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1		Pleosporales_1		Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Paraphoma_1		Paraphoma_1				
OTU_83	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Coniothyriaceae_1		Coniothyriaceae_1	Coniothyriaceae_1	Coniothyrium_1		Coniothyrium_1	Coniothyrium_1				
OTU_84	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales_1	Helotiales_1	Hyaloscyphaceae_1		Hyaloscyphaceae_1	Hyaloscyphaceae_1	Cistella_1		Cistella_1	Cistella_1				
OTU_85	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1		Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Paraphoma_1			Paraphoma_1	Paraphoma radicina 			Paraphoma radicina 
OTU_86	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1		Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Setophoma_1		Setophoma_1	Setophoma_1				
OTU_87	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales_1	Hypocreales_1	Hypocreaceae_1	Hypocreaceae_1	Hypocreaceae_1	Hypocreaceae_1		Trichoderma_1		Trichoderma_1				
OTU_88	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Cystobasidiomycetes_1	Cystobasidiomycetes_1	Cystobasidiomycetes_1	Cystobasidiomycetes_1	Cystobasidiales_1	Cystobasidiales_1	Cystobasidiales_1	Cystobasidiales_1	Cystobasidiaceae_1	Cystobasidiaceae_1	Cystobasidiaceae_1	Cystobasidiaceae_1	Occultifur_1	Occultifur_1	Occultifur_1	Occultifur_1	Occultifur kilbournensis 			Occultifur kilbournensis 
OTU_89	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Vishniacozyma_1	Vishniacozyma_1	Vishniacozyma_1	Vishniacozyma_1	Vishniacozyma tephrensis 			Vishniacozyma tephrensis 
OTU_90	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Basidiomycota_1	Basidiomycota_1	Basidiomycota_1		Tremellomycetes_1		Tremellomycetes_1		Filobasidiales_1		Filobasidiales_1		Filobasidiaceae_1		Filobasidiaceae_1		Filobasidium_1		Filobasidium_1				
OTU_91	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1		Dothideomycetes_1	Pleosporales_1	Pleosporales_1		Pleosporales_1	Tetraplosphaeriaceae_1	Tetraplosphaeriaceae_1		Tetraplosphaeriaceae_1	Tetraploa_1	Tetraploa_1		Tetraploa_1				
OTU_92	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Filobasidiales_1	Filobasidiales_1	Filobasidiales_1	Filobasidiales_1	Filobasidiaceae_1	Filobasidiaceae_1	Filobasidiaceae_1	Filobasidiaceae_1	Filobasidium_1	Filobasidium_1	Filobasidium_1	Filobasidium_1	Filobasidium wieringae 			Filobasidium wieringae 
OTU_93	Fungi_1	Fungi_1	Fungi_1	Fungi_1																								
OTU_94	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1																
OTU_95	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1		Ascomycota_1	Ascomycota_1	Dothideomycetes_1			Dothideomycetes_1	Pleosporales_1			Pleosporales_1												
OTU_96			Fungi_1	Fungi_1																								
OTU_97	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1		Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Piniphoma_1		Piniphoma_1	Piniphoma_1	Piniphoma wesendahlina 			Piniphoma wesendahlina 
OTU_98	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellales_1	Capnodiales_1	Capnodiales_1	Paradevriesiaceae_1	Teratosphaeriaceae_1	Paradevriesiaceae_1	Paradevriesiaceae_1	Paradevriesia_1	Devriesia_1	Paradevriesia_1	Paradevriesia_1	Paradevriesia pseudoamericana 			Paradevriesia pseudoamericana 
OTU_99	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Vishniacozyma_1	Vishniacozyma_1	Vishniacozyma_1	Vishniacozyma_1	Vishniacozyma globispora 			Vishniacozyma globispora 
OTU_100	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Diaporthaceae_1	Diaporthaceae_1	Diaporthaceae_1	Diaporthaceae_1			Phomopsis_1	Phomopsis_1				
OTU_101	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1		Pleosporales_1		Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1								
OTU_102	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Leotiomycetes_1		Leotiomycetes_1		Helotiales_1		Helotiales_1		Sclerotiniaceae_1		Sclerotiniaceae_1								
OTU_103	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporobolomyces_1	Sporobolomyces_1		Sporobolomyces_1				
OTU_104	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Didymellaceae_1	Didymellaceae_1	Didymellaceae_1	Didymellaceae_1		Stagonosporopsis_1		Stagonosporopsis_1				
OTU_105	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1		Tremellales_1	Tremellales_1	Cryptococcaceae_1		Cryptococcaceae_1	Cryptococcaceae_1	Cryptococcus_2		Cryptococcus_2	Cryptococcus_2	Cryptococcus festucosus 			Cryptococcus festucosus 
OTU_106	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Dictyosporiaceae_1	Dictyosporiaceae_1	Dictyosporiaceae_1	Dictyosporiaceae_1								
OTU_107	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1		Phaeosphaeriaceae_1	Septoriella_1	Septoriella_1		Septoriella_1				
OTU_108	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Cystobasidiomycetes_1	Cystobasidiomycetes_1	Cystobasidiomycetes_1	Cystobasidiomycetes_1	Incertae_sedis	Incertae_sedis	Cystobasidiomycetes_ord_incertae_sedis_1	Incertae_sedis	Symmetrosporaceae_1	Symmetrosporaceae_1	Symmetrosporaceae_1	Symmetrosporaceae_1	Symmetrospora_1	Symmetrospora_1	Symmetrospora_1	Symmetrospora_1	Symmetrospora symmetrica 			Symmetrospora symmetrica 
OTU_109	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1												
OTU_110	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Basidiomycota_1		Basidiomycota_1		Tremellomycetes_1		Tremellomycetes_1		Filobasidiales_1		Filobasidiales_1		Filobasidiaceae_1		Filobasidiaceae_1		Filobasidium_1		Filobasidium_1				
OTU_111	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Dioszegia_1	Dioszegia_1	Dioszegia_1	Dioszegia_1				
OTU_112	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Xylariales_1	Xylariales_1		Xylariales_1												
OTU_113	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1								
OTU_114	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Rhynchogastremataceae_1	Rhynchogastremataceae_1	Rhynchogastremataceae_1	Rhynchogastremataceae_1	Papiliotrema_1	Papiliotrema_1	Papiliotrema_1	Papiliotrema_1	Papiliotrema zeae 			Papiliotrema zeae 
OTU_115	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Amphisphaeriales_1	Amphisphaeriales_1	Amphisphaeriales_1	Amphisphaeriales_1	Pestalotiopsidaceae_1	Pestalotiopsidaceae_1		Pestalotiopsidaceae_1	Pestalotiopsis_1	Pestalotiopsis_1		Pestalotiopsis_1				
OTU_116	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Diaporthales_1	Gnomoniaceae_1	Gnomoniaceae_1	Gnomoniaceae_1	Gnomoniaceae_1	Ophiognomonia_1	Ophiognomonia_1	Ophiognomonia_1	Ophiognomonia_1	Ophiognomonia setacea 			Ophiognomonia setacea 
OTU_117	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1		Basidiomycota_1	Basidiomycota_1	Microbotryomycetes_1		Microbotryomycetes_1	Microbotryomycetes_1	Sporidiobolales_1			Sporidiobolales_1	Sporidiobolaceae_1			Sporidiobolaceae_1	Rhodotorula_1			Rhodotorula_1	Rhodotorula toruloides 			Rhodotorula toruloides 
OTU_118	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales_1	Hypocreales_1		Bionectriaceae_1		Bionectriaceae_1								
OTU_119	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Vishniacozyma_1	Vishniacozyma_1	Vishniacozyma_1	Vishniacozyma_1				
OTU_120	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1		Pleosporales_1		Pleosporales_1												
OTU_121	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1		Pleosporales_1		Pleosporales_1		Didymellaceae_1		Didymellaceae_1		Stagonosporopsis_1		Stagonosporopsis_1				
OTU_122	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellales_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1								
OTU_123	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1		Ascomycota_1	Ascomycota_1	Dothideomycetes_1			Dothideomycetes_1	Capnodiales_1			Capnodiales_1	Cladosporiaceae_1			Cladosporiaceae_1	Cladosporium_1			Cladosporium_1				
OTU_124	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Glomerellales_1	Glomerellales_1	Glomerellales_1	Glomerellales_1	Glomerellaceae_1	Glomerellaceae_1	Glomerellaceae_1	Glomerellaceae_1	Colletotrichum_1	Colletotrichum_1	Colletotrichum_1	Colletotrichum_1	Colletotrichum lilii 			Colletotrichum lilii 
OTU_125	Fungi_1	Fungi_1	Fungi_1	Fungi_1		Ascomycota_1		Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1		Pleosporales_1		Pleosporales_1		Leptosphaeriaceae_1		Leptosphaeriaceae_1		Plenodomus_1		Plenodomus_1				
OTU_126			Fungi_1	Fungi_1																								
OTU_127	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1		Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1		Tremellomycetes_1	Tremellales_1	Tremellales_1		Tremellales_1	Rhynchogastremataceae_1	Rhynchogastremataceae_1		Rhynchogastremataceae_1	Papiliotrema_1	Papiliotrema_1		Papiliotrema_1				
OTU_128	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1												
OTU_129	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1												
OTU_130	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Venturiales_1	Venturiales_1	Venturiales_1	Venturiales_1	Venturiaceae_1	Venturiaceae_1	Venturiaceae_1	Venturiaceae_1	Fraxinicola_1		Fraxinicola_1	Fraxinicola_1	Fraxinicola europaea 			Fraxinicola europaea 
OTU_131	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Didymellaceae_1	Didymellaceae_1	Didymellaceae_1	Didymellaceae_1	Neoascochyta_1	Neoascochyta_1	Neoascochyta_1	Neoascochyta_1				
OTU_132	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales_1	Helotiales_1	Incertae_sedis		Pezizomycotina_fam_incertae_sedis_1	Incertae_sedis	Tricellula_1			Tricellula_1	Tricellula aquatica 			Tricellula aquatica 
OTU_133	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1												
OTU_134	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1		Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1		Tremellomycetes_1	Tremellomycetes_1	Filobasidiales_1		Filobasidiales_1	Filobasidiales_1	Piskurozymaceae_1		Piskurozymaceae_1	Piskurozymaceae_1	Solicoccozyma_1		Solicoccozyma_1	Solicoccozyma_1				
OTU_135	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Filobasidiales_1	Filobasidiales_1	Filobasidiales_1	Filobasidiales_1	Filobasidiaceae_1	Filobasidiaceae_1	Filobasidiaceae_1	Filobasidiaceae_1	Goffeauzyma_1	Goffeauzyma_1	Goffeauzyma_1	Goffeauzyma_1	Goffeauzyma gastrica 	Goffeauzyma gastrica 		Goffeauzyma gastrica 
OTU_136	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes_1	Glomerellales_1	Glomerellales_1	Glomerellales_1	Glomerellales_1	Plectosphaerellaceae_1	Plectosphaerellaceae_1	Plectosphaerellaceae_1	Plectosphaerellaceae_1								
OTU_137	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales_1	Helotiales_1	Incertae_sedis		Pezizomycotina_fam_incertae_sedis_1	Incertae_sedis	Tricellula_1		Tricellula_1	Tricellula_1	Tricellula aquatica 			Tricellula aquatica 
OTU_138	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes_1	Leucosporidiales_1	Leucosporidiales_1	Leucosporidiales_1	Leucosporidiales_1	Leucosporidiaceae_1	Leucosporidiaceae_1	Leucosporidiaceae_1	Leucosporidiaceae_1	Leucosporidium_1	Leucosporidium_1	Leucosporidium_1	Leucosporidium_1	Leucosporidium golubevii 			Leucosporidium golubevii 
OTU_139	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales_1	Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Paraphoma_1		Paraphoma_1				
OTU_140	Fungi_1	Fungi_1	Fungi_1	Fungi_1																								
OTU_141	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1		Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1		Tremellomycetes_1	Tremellomycetes_1	Tremellales_1		Tremellales_1	Tremellales_1	Bulleribasidiaceae_1		Bulleribasidiaceae_1	Bulleribasidiaceae_1	Dioszegia_1		Dioszegia_1	Dioszegia_1				
OTU_142	Fungi_1	Fungi_1	Fungi_1	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales_1	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidium_1	Bulleribasidium_1	Bulleribasidium_1	Bulleribasidium_1	Bulleribasidium oberjochense 			Bulleribasidium oberjochense 
