jrk_template	Phylum	Class	Order	Family	GENUS	primary_lifestyle	Secondary_lifestyle	Genus	
jrk06935	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Proliferosphaera	plant_pathogen		Sporobolomyces	mycoparasite
jrk07008	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Pseudoarthrographis	plant_pathogen		Aspergillus	unspecified_saprotroph
jrk07133	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Pseudomorfea	plant_pathogen		Subulicystidium	wood_saprotroph
jrk07181	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Pseudopleospora			Zopfiella	dung_saprotroph
jrk07197	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Pseudorobillarda	wood_saprotroph		Neosetophoma	litter_saprotroph
jrk07313	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Punctillum			Exophiala	animal_parasite
jrk07349	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Pyrenobotrys	plant_pathogen		#N/A	#N/A
jrk07353	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Pyrenochium			Ceratostomella	wood_saprotroph
jrk07355	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Pyrenocyclus			#N/A	#N/A
jrk07363	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Pyrenostigme			Chrysozyma	soil_saprotroph
jrk07393	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Quasiphloeospora	plant_pathogen		Rhizopus	soil_saprotroph
jrk07416	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Radulidium	unspecified_saprotroph		Neosetophoma	litter_saprotroph
jrk07514	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Rhabdospora	unspecified_saprotroph		Amphisphaeria	wood_saprotroph
jrk07572	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Rhizotexis	plant_pathogen		#N/A	#N/A
jrk07598	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Rhopographus	plant_pathogen		Catenulostroma	plant_pathogen
jrk07650	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Robillardiella			Kwoniella	unspecified_saprotroph
jrk07684	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Rosellinula	lichen_parasite	fungal_decomposer	Cladophialophora	soil_saprotroph
jrk07686	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Rosenscheldia	plant_pathogen	wood_saprotroph	#N/A	#N/A
jrk07703	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Roumegueria	plant_pathogen		Coniothyrium	plant_pathogen
jrk07723	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Rupestriomyces	unspecified_saprotroph	rock-inhabiting	Oliveonia	wood_saprotroph
jrk09724	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Saccardoella	wood_saprotroph		Coniosporium	plant_pathogen
jrk07783	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Sapucchaka	unspecified_saprotroph		#N/A	#N/A
jrk07825	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Saxomyces	unspecified_saprotroph	rock-inhabiting	#N/A	#N/A
jrk07905	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Scolecobonaria			Dissoconium	litter_saprotroph
jrk07912	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Scolecoxyphium	unspecified_saprotroph		Diaporthe	plant_pathogen
jrk07916	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Scolionema	plant_pathogen		#N/A	#N/A
jrk07978	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Semisphaeria	plant_pathogen		Hymenoscyphus	litter_saprotroph
jrk07988	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Septoidium	plant_pathogen		Ceratobasidium	plant_pathogen
jrk08043	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Shivamyces	foliar_endophyte	litter_saprotroph	#N/A	#N/A
jrk08110	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Sivanesaniella	plant_pathogen		Taphrina	plant_pathogen
jrk08142	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Soloacrosporiella	plant_pathogen		#N/A	#N/A
jrk08357	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Stegothyrium	unspecified_saprotroph		Colletotrichum	plant_pathogen
jrk08386	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Stephanotheca	plant_pathogen		#N/A	#N/A
jrk08409	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Stigmatodothis	unspecified_saprotroph		Castanediella	plant_pathogen
jrk08411	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Stigmatophragmia	unspecified_saprotroph		#N/A	#N/A
jrk08472	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Stromatopogon	lichen_parasite	fungal_decomposer	Panaeolus	dung_saprotroph
jrk08534	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Symphaster	foliar_endophyte	litter_saprotroph	Neosetophoma	litter_saprotroph
jrk08660	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Taphrophila	unspecified_saprotroph		Microascospora	wood_saprotroph
jrk08679	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Teichosporella	wood_saprotroph		#N/A	#N/A
jrk08707	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Teratoschaeta	lichen_parasite	fungal_decomposer	Aspergillus	unspecified_saprotroph
jrk08730	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Tetracrium	unspecified_saprotroph		#N/A	#N/A
jrk08748	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Thalassoascus	wood_saprotroph		Monilinia	plant_pathogen
jrk08820	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Thryptospora	wood_saprotroph		Neosetophoma	litter_saprotroph
jrk08830	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Thyriodictyella	unspecified_saprotroph		#N/A	#N/A
jrk08851	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Tilakiella			Neosetophoma	litter_saprotroph
jrk08879	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Tomeoa			#N/A	#N/A
jrk08898	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Torulopsiella			Funneliformis	arbuscular_mycorrhizal
jrk08931	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Trematosphaeriopsis	lichen_parasite	fungal_decomposer	#N/A	#N/A
jrk08951	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Tretospora	plant_pathogen		Paraglomus	arbuscular_mycorrhizal
jrk08980	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Trichodothella	plant_pathogen		Funneliformis	arbuscular_mycorrhizal
jrk08981	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Trichodothis	plant_pathogen		#N/A	#N/A
jrk08994	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Trichometasphaeria	litter_saprotroph		Tumularia	litter_saprotroph
jrk09024	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Trichothyriella	unspecified_saprotroph		#N/A	#N/A
jrk09059	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Triscelophorus	foliar_endophyte	litter_saprotroph	#N/A	#N/A
jrk09180	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Uredinophila	unspecified_saprotroph		#N/A	#N/A
jrk09272	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Wentiomyces	plant_pathogen		Conlarium	wood_saprotroph
jrk09315	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Westea	plant_pathogen		#N/A	#N/A
jrk09322	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Wettsteinina	litter_saprotroph		#N/A	#N/A
jrk09451	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Xenostomella	unspecified_saprotroph		#N/A	#N/A
jrk09495	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Xylopezia	wood_saprotroph		Funneliformis	arbuscular_mycorrhizal
jrk09510	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Yoshinagaia	plant_pathogen		#N/A	#N/A
jrk09511	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Yoshinagella	plant_pathogen		Oliveonia	wood_saprotroph
jrk09516	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dothideomycetes family incertae sedis	Yuccamyces			Camposporium	wood_saprotroph
jrk02811	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Dysrhynchisceae	Dysrhynchis	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk00238	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Englerulaceae	Allosoma	epiphyte	plant_pathogen	#N/A	#N/A
jrk02637	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Englerulaceae	Digitosarcinella	litter_saprotroph		Pseudophialocephala	#N/A
jrk02948	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Englerulaceae	Englerula	plant_pathogen	epiphyte	Dactylonectria	plant_pathogen
jrk03514	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Englerulaceae	Goosia	plant_pathogen	litter_saprotroph	Poaceascoma	wood_saprotroph
jrk06203	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Englerulaceae	Parenglerula	plant_pathogen	litter_saprotroph	Lipomyces	nectar/tap_saprotroph
jrk07610	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Englerulaceae	Rhytidenglerula	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk07784	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Englerulaceae	Sarcinella	plant_pathogen	litter_saprotroph	Microdominikia	arbuscular_mycorrhizal
jrk08816	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Englerulaceae	Thrauste	plant_pathogen	litter_saprotroph	Trichoderma	mycoparasite
jrk00617	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Eremomycetaceae	Arthrographis	unspecified_saprotroph	animal_decomposer	#N/A	#N/A
jrk03013	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Eremomycetaceae	Eremomyces	soil_saprotroph	dung_saprotroph	Ceratobasidium	plant_pathogen
jrk07537	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Eremomycetaceae	Rhexothecium	soil_saprotroph		Septoglomus	arbuscular_mycorrhizal
jrk03905	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Homortomycetaceae	Homortomyces	litter_saprotroph		Eucasphaeria	plant_pathogen
jrk03954	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Hyalomeliolinaceae	Hyalomeliolina	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk02766	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Leptopeltidaceae	Dothiopeltis	wood_saprotroph		Dominikia	arbuscular_mycorrhizal
jrk04615	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Leptopeltidaceae	Leptopeltis	litter_saprotroph	wood_saprotroph	#N/A	#N/A
jrk05516	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Leptopeltidaceae	Nannfeldtia	litter_saprotroph		Serendipita	root_endophyte
jrk06355	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Leptopeltidaceae	Phacidina	litter_saprotroph		Septoglomus	arbuscular_mycorrhizal
jrk07674	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Leptopeltidaceae	Ronnigeria	litter_saprotroph		Gigaspora	arbuscular_mycorrhizal
jrk08323	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Leptopeltidaceae	Staibia	litter_saprotroph		#N/A	#N/A
jrk04742	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Lizoniaceae	Lizonia	plant_pathogen	litter_saprotroph	Septoglomus	arbuscular_mycorrhizal
jrk05057	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Meliolinaceae	Meliolina	plant_pathogen		#N/A	#N/A
jrk01105	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Mesnieraceae	Bondiella	litter_saprotroph		Funneliformis	arbuscular_mycorrhizal
jrk05096	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Mesnieraceae	Mesniera	plant_pathogen	litter_saprotroph	Microdominikia	arbuscular_mycorrhizal
jrk08350	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Mesnieraceae	Stegasphaeria	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk04224	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Naetrocymbaceae	Jarxia	unspecified_saprotroph		Mucor	soil_saprotroph
jrk04620	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Naetrocymbaceae	Leptorhaphis	lichenized		Linnemannia	#N/A
jrk05501	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Naetrocymbaceae	Naetrocymbe	lichenized		#N/A	#N/A
jrk08874	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Naetrocymbaceae	Tomasellia	lichenized		#N/A	#N/A
jrk05557	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Nematotheciaceae	Nematostigma	plant_pathogen	litter_saprotroph	Glomus	arbuscular_mycorrhizal
jrk05559	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Nematotheciaceae	Nematothecium	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk05937	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Nematotheciaceae	Ophioparodia	plant_pathogen	litter_saprotroph	Valsonectria	wood_saprotroph
jrk06025	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Palawaniaceae	Palawania	litter_saprotroph		Papiliotrema	mycoparasite
jrk00561	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Paranectriellaceae	Paranectriella	litter_saprotroph		#N/A	#N/A
jrk11023	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Paranectriellaceae	Paranectriella	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk07324	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Paranectriellaceae	Puttemansia	mycoparasite	litter_saprotroph	Microdochium	plant_pathogen
jrk06219	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Parodiellaceae	Parodiella	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk01686	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Perisporiopsidaceae	Chevalieropsis	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk06220	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Perisporiopsidaceae	Parodiellina	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk06315	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Perisporiopsidaceae	Perisporiopsis	plant_pathogen		#N/A	#N/A
jrk06386	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Phaeodimeriellaceae	Phaeodimeriella	plant_pathogen		#N/A	#N/A
jrk01637	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Pododimeriaceae	Chaetoscutula	litter_saprotroph		Talaromyces	unspecified_saprotroph
jrk06802	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Pododimeriaceae	Pododimeria	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk06841	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Polyclypeolinaceae	Polyclypeolina	litter_saprotroph		#N/A	#N/A
jrk02491	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Polystomellaceae	Dermatodothella	plant_pathogen	litter_saprotroph	Fusidium	unspecified_saprotroph
jrk02762	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Polystomellaceae	Dothidella	plant_pathogen	litter_saprotroph	Dichotomopilus	unspecified_saprotroph
jrk05330	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Polystomellaceae	Munkiella	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk06177	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Polystomellaceae	Parastigmatea	plant_pathogen	litter_saprotroph	Ceratobasidium	plant_pathogen
jrk06968	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Protoscyphaceae	Protoscypha	plant_pathogen	litter_saprotroph	#N/A	#N/A
jrk01214	Ascomycota	Dothideomycetes	Dothideomycetes order incertae sedis	Pseudoperisporiaceae	Bryomyces	plant_pathogen	litter_saprotroph	Septoglomus	arbuscular_mycorrhizal
